lon,lat,id,added_username,diameter,height,koostis_muu,koostis_rehvid,koostis_suur,description,rehvide_arv
23.7226805555556,58.6624972222222,19473,martint,3,0,t,f,f,"",0
25.5362428829157,58.4518508051047,19474,kalle,5,0,t,f,f,"",0
26.3765067845184,58.7389244883527,19475,jaanv,2,0,t,f,f,"Sõnajala tn ja Pae tn pikenduse vaheline ala",0
26.376510805589,58.7394903845853,19479,jaanv,3,0,t,f,f,"Vainu 21 garaazhide taga",0
25.617297,59.283202,19480,K629,6,0,t,f,f,"Piki kraavikallast laiali loobitud",0
26.3746724509259,58.7421834046874,19482,jaanv,2,0,t,f,f,"Pae tn ja garaazhide vahel ca`2m laiune riba",0
25.5315112783462,58.4183555646414,19483,kalle,10,0,t,t,f,"",20
24.800504,59.409389,19484,K822,1,0,t,f,f,"Omandi küsimus segane. Vanametall ja rehvid.",0
26.3851652205774,58.7402020416845,19485,jaanv,3,0,t,f,f,"Ravila tn käänak gar-de juures",0
26.3869726292728,58.7423696112104,19486,jaanv,4,0,t,t,f,"Sõnajala tn graazhide ja nahavabriku vahel, ca`100 m pikkune ja 4m laiune lõik ",2
25.59775,59.289735,19487,K629,,,t,f,f,,0
26.3875564982817,58.7387832895907,19488,jaanv,2,1,t,f,f,"Ravila 27 otsas, Ravila tn ääres, sisaldab ka kive",0
25.60913,59.288331,19489,K629,5,0,t,f,f,"vk väitel valesti kaardistatud",0
26.3880348620367,58.7417300732706,19490,jaanv,4,0,t,t,f,"Piiri 9 kõrval, puudesalus: OJ",2
24.813723,59.444933,19491,K822,1,0,t,f,f,"Olmepraht suurel territooriumil laiali, 7 rehvi.",7
27.5073449970279,58.0717830502214,19493,velmo,15,1,t,t,t,"",44
25.617413,59.296995,19494,martoruaas,20,0,t,t,t,"Palju kûlmkappe. Kopaga väga ei saa. Pinnastee läbi saekaatri tagahoovi",79
24.0129575748026,58.1495908667391,19495,paal,5,0,t,f,f,"",0
24.0157091100624,58.150461469475,19496,paal,3,0,t,f,f,"",0
24.0106808996251,58.1461612954708,19497,paal,2,0,t,f,f,"",0
24.73504,59.417036,19498,K822,3,0,t,t,t,"Garaa?id kahes reas vahele jääval alal rehvid 11, kapid ja muu praht. Ühest otsast väravaga suletud.",1
23.9916269260982,58.1527606592311,19499,paal,2,0,t,f,f,"",0
26.656093,57.645125,19500,K132,4,1,t,f,t,,0
24.734901,59.416683,19501,K822,2,0,t,t,f,"Kolm hunnikut. 7 rehvi.",7
23.9971306063181,58.1417712308646,19502,paal,10,0,t,f,f,"",0
27.5175036800945,58.0741262629163,19503,velmo,3,0,t,f,f,"",0
23.9760081876618,58.1431965744475,19504,paal,2,0,t,f,f,"",0
23.9730546279649,58.1420826485504,19505,paal,2,0,t,f,f,"",0
23.9750614477832,58.137360372744,19506,paal,2,0,t,f,f,"",0
26.7287732909511,58.0737265020085,19508,indrek,2,0,t,f,f,,0
23.9748410137179,58.1369922110818,19509,paal,2,0,t,f,f,"",0
27.528946581309,58.0806676028527,19510,velmo,2,0,t,f,f,"",0
26.7399337353649,58.1015444203942,19511,indrek,1,0,f,t,f,,1
23.9716849996395,58.1137282767389,19512,paal,2,0,t,f,f,"",0
27.5248843254841,58.0807808517207,19513,velmo,3,0,t,f,f,"",0
23.9721008820294,58.1242242239803,19514,paal,3,0,t,f,f,"eraprügila",0
26.7201,58.08085,19515,indrek,3,0,t,f,f,"Teel olevad eterniiditükikesed (Reino talu ja Virdi Eeri maja vahel).",0
24.75685,59.44564,19516,K822,1,0,t,t,f,"Suurel alal olmeprügi laiali loobitud. Rehve 6.",1
25.631971,59.276929,19518,K629,15,0,t,f,t,"",0
24.817264,59.181082,19519,K808,1,1,t,f,f,,0
24.827429,59.183319,19520,K808,3,1,f,t,f,,5
24.855863,59.201298,19521,K808,1,1,t,t,f,,1
24.873599,59.210185,19522,K808,0,0,t,f,f,,0
24.874504,59.212355,19523,K808,1,1,t,f,f,,0
24.878827,59.207785,19524,K808,1,1,f,t,f,,1
24.780712,59.442748,19525,K822,0,0,f,t,f,"8 rehvi",8
24.832641,59.452783,19527,K558,4,1,t,t,t,,2
24.826944,59.448926,19528,K558,3,0,t,t,f,,1
24.826061,59.449126,19529,K558,3,0,t,f,t,,0
24.825412,59.449973,19530,K558,3,0,t,f,t,,0
24.826673,59.4496,19531,K558,4,0,t,t,t,,2
24.846494,59.445253,19532,K558,3,0,t,t,f,,1
24.847528,59.44467,19533,K558,8,0,t,t,t,,13
24.848497,59.444622,19534,K558,6,0,t,t,t,,7
24.6533207765831,58.9274620332257,19535,riina,3,1,t,f,f,"olmeprügi aiaääres hajali",0
24.874069,59.45154,19536,K558,3,0,t,f,t,,0
24.654435105823,58.9267022563052,19537,riina,2,1,t,f,f,"vana olmeprügi, uut tuuakse juurde",0
25.4836666666667,59.3885277777778,19538,tvesi,2,0,t,f,f,"",0
25.4865833333333,59.3880555555556,19539,tvesi,2,0,t,f,f,"",0
25.4903333333333,59.3873333333333,19540,tvesi,2,0,t,f,f,"",0
25.4936944444444,59.3861944444444,19541,tvesi,1,0,t,f,f,"",0
25.5032222222222,59.3848055555556,19542,tvesi,1,0,t,f,f,"",0
25.5046666666667,59.3848333333333,19543,tvesi,1,0,t,f,f,"",0
25.5093333333333,59.386,19544,tvesi,2,0,t,f,f,"",0
25.5106666666667,59.3867222222222,19545,tvesi,1,0,t,f,f,"",0
25.5114722222222,59.3870277777778,19546,tvesi,1,0,t,f,f,"",0
25.5122222222222,59.38725,19547,tvesi,1,0,t,f,f,"",0
25.5134444444444,59.3888055555556,19548,tvesi,1,0,t,f,f,"",0
25.4813055555556,59.3855833333333,19549,tvesi,1,0,t,f,f,"",0
25.4877222222222,59.3855277777778,19550,tvesi,1,0,t,f,f,"",0
25.4888055555556,59.3849166666667,19551,tvesi,2,0,t,f,f,"",0
25.4890277777778,59.3842222222222,19552,tvesi,1,0,t,f,f,"",0
25.4918611111111,59.3824444444444,19553,tvesi,1,0,t,f,f,"",0
25.4951111111111,59.3815833333333,19554,tvesi,1,0,t,f,f,"",0
25.4966666666667,59.3811388888889,19555,tvesi,1,0,t,f,f,"",0
25.4978888888889,59.3808055555556,19556,tvesi,1,0,t,f,f,"",0
24.4,59.4708333333333,19557,mare,2,0,t,f,f,"Metsa all, kahel pool põlluteed",0
24.3830555555556,59.4444444444444,19558,mare,0,0,t,f,f,"üksik prügikott tee ääres",0
24.3869444444444,59.4430555555556,19559,mare,2,0,t,t,f,"kahel pool teed",1
24.4083333333333,59.43,19560,mare,0,0,t,f,f,"",0
24.4236111111111,59.4241666666667,19561,mare,1,0,f,f,t,"",0
27.0336786506317,58.1189278994803,19562,even,0,0,t,f,f,"",0
26.9789592779888,58.1242066661496,19563,even,0,0,t,f,f,"",0
26.978403747898,58.1242066761953,19564,even,0,0,t,f,f,"",0
24.4258333333333,59.4255555555556,19565,mare,1,0,t,f,f,"",0
26.9842370112317,58.1272621262467,19566,even,0,0,t,f,f,"",0
25.243017247,59.084617555,19567,seikleja,10,0,t,t,f,"Silohoidla, ilmselt eravaldus",20
25.226053238,59.04233551,19568,seikleja,10,0,t,t,t,,20
25.1057961,59.1284365,19569,seikleja,1,1,t,f,f,,0
25.169533806,59.101585831,19570,seikleja,1,0,t,f,f,,0
25.2363253,59.1004801,19571,seikleja,1,0,t,f,f,,0
25.2327254,59.0431249,19572,seikleja,1,0,t,f,f,,0
25.1892349,59.1146214,19573,seikleja,1,0,f,t,f,,1
25.157234,59.1099943,19574,seikleja,1,0,f,t,f,,1
25.2294227,59.1135641,19575,seikleja,1,0,f,t,f,,1
25.1970515,59.1498893,19576,seikleja,1,0,f,t,f,,1
25.21916008,59.069320679,19577,seikleja,5,0,t,t,f,"Silohoidla, ilmselt eravaldus",4
25.164104462,59.099254608,19578,seikleja,3,0,t,f,t,,0
25.2172419,59.0795521,19579,seikleja,2,0,t,f,f,,0
25.2291499,59.0612794,19580,seikleja,2,0,f,t,f,,2
25.2306492,59.0598045,19581,seikleja,3,0,f,t,f,,5
25.2536464,59.0493,19582,seikleja,7,0,t,t,t,,10
26.9436822552811,58.1108739711227,19583,even,0,0,t,t,f,"",1
26.9428457168014,58.0605962098869,19585,even,0,0,f,t,f,"",1
26.9178490282992,58.094207772378,19586,even,2,0,t,f,f,"",0
26.9175712632344,58.0942077774069,19587,even,0,0,t,f,f,"",0
26.9170157151683,58.0939300096941,19588,even,2,0,t,f,f,"",0
26.9175721783582,58.1083744437677,19589,even,2,0,t,f,f,"",0
26.9011812956861,58.0658747417336,19590,even,3,0,t,f,f,"",0
24.4388888888889,59.4297222222222,19591,mare,7,0,t,t,f,"lisaks teisel pool teed wc-pott. prügi mitmes hunnikus metsa all",10
24.4383333333333,59.4352777777778,19592,mare,10,0,t,t,t,"Paremal pool teest veidi eemal põllu servas",20
24.455,59.4286111111111,19593,mare,2,0,t,f,f,"suurest teest mööda põlluteed veidi edasi",0
24.4916666666667,59.4319444444444,19594,mare,1,0,t,f,f,"paremal kraavis",0
24.4897222222222,59.4413888888889,19595,mare,2,0,f,f,t,"",0
24.4877777777778,59.4525,19596,mare,1,0,t,t,f,"pudelid ja muu turistiprügi",1
23.52758,58.92863,19597,anneliis,15,0,t,t,f,"",44
25.9391889000306,58.0384591233365,19600,K800,1,0,t,f,f,"1p pudelid",0
24.2416666666667,59.3930555555556,19601,erik,0,0,t,f,f,"Telekas ja kilekott",0
24.2416666666667,59.3916666666667,19602,erik,0,0,t,f,f,"",0
23.8049,58.6747,19603,martint,4,0,t,t,t,"",2
26.8352777777778,57.6102777777778,19604,pukspriit,,,t,f,f,"olme",0
23.8348,58.6753,19605,martint,3,0,t,f,f,"",0
26.8319444444444,57.6133333333333,19606,pukspriit,,,t,f,f,"olme",0
24.3818081890777,58.9105806040252,19607,kaiu,2,1,f,f,t,"auto järelkäru",0
24.3825137519323,58.911610977278,19608,kaiu,4,1,t,t,t,"",2
26.83,57.6094444444444,19609,pukspriit,,,t,f,f,"olme",0
26.8208333333333,57.6036111111111,19610,pukspriit,,,t,f,f,"olme",0
26.7744444444444,57.5880555555556,19611,pukspriit,,,t,f,f,"olme",0
24.8522666666667,59.4225833333333,19612,anneliis,15,1,t,t,t,"lammutatud autod ja autoosad ",44
26.7480555555556,57.5858333333333,19613,pukspriit,,,t,f,f,"olme, teler, metall",0
27.6803166666667,57.9914666666667,19615,kaia,7,0,t,f,f,"",0
26.6675,57.5608333333333,19616,pukspriit,,,t,f,f,"olme",0
26.7436111111111,58.385,19617,pukspriit,8,1,t,t,f,"rehvid, plastik autodetailid, olme, 30 m3",13
24.0441333333333,58.79595,19619,anneliis,5,0,t,f,f,"",0
24.0963,58.7975666666667,19620,anneliis,2,0,t,f,f,"sõiduauto sisu, plast",0
26.4001493605077,58.133623990018,19621,pukspriit,3,1,t,t,t,"2000 kg koos paneelidega",1
24.3675,59.3419444444444,19622,erik,3,0,t,t,f,"Auto istmed, kummid, teleka jupid, kooritud elektrikaablid, autokummid, klaastaara",1
26.5244294131948,58.1308863265303,19623,pukspriit,15,1,t,t,f,"4000 kg",44
26.3870077611336,58.1647417700238,19624,pukspriit,1,0,t,f,f,"20 kg",0
24.3627777777778,59.3438888888889,19625,erik,0,0,f,t,f,"autokumm",1
24.3475,59.3530555555556,19627,erik,1,0,t,f,f,"eterniit",0
26.654375,57.644533,19629,K132,8,1,f,t,f,,75
24.3452777777778,59.3544444444444,19630,erik,1,0,t,f,f,"kooritud elektrikaablid",0
26.4997165619986,58.1104147504314,19631,pukspriit,3,0,t,f,f,"50 kg",0
24.3152777777778,59.3719444444444,19632,erik,0,0,t,f,f,"prügikott klaasvatiga",0
26.3419028279995,58.103988276306,19633,pukspriit,15,2,t,f,f,"3000 kg",0
25.0255475150365,59.0007971182689,19634,kaiu,3,1,t,f,f,"",0
24.3136111111111,59.3730555555556,19635,erik,2,0,t,f,f,"6 prügikotti ja veidi pappi",0
26.3719916188712,58.1070220012955,19636,pukspriit,5,0,t,f,f,"200 kg",0
24.3055555555556,59.3780555555556,19637,erik,0,0,t,f,f,"kraanikauss",0
26.4141812551084,58.112190498955,19639,pukspriit,5,0,t,f,f,"200 kg",0
26.7663786752963,59.4710063671907,19641,virunigula,,,t,f,f,"pikalt tee äärde laiali loobitud sodi",0
26.7669948137176,59.4709844442777,19642,virunigula,,,t,f,f,"",0
26.3650918767393,58.104087448614,19643,pukspriit,1,0,t,f,f,"40 kg",0
26.7655341411868,59.4710420655545,19644,virunigula,,,t,f,f,"",0
26.764248985167,59.4710870042569,19645,virunigula,,,t,f,f,"",0
26.7632289248967,59.471135354238,19646,virunigula,,,t,f,f,"pikalt tee äärde laiali loobitud sodi",0
26.365205535812,58.104265007661,19647,pukspriit,1,0,f,t,f,"20 kg",1
26.7272358982038,59.4499941536722,19648,virunigula,,,t,f,f,"",0
26.662888,57.64272,19649,K132,2,0,f,t,f,,2
26.7280288257085,59.4384571015438,19650,virunigula,15,0,,,,"",265
26.368068010338,58.106214973245,19651,pukspriit,1,0,t,f,f,"20 kg",0
26.7297515258134,59.4378994329246,19652,virunigula,10,0,,,,"",118
26.7124371138076,59.4363672473806,19653,virunigula,10,0,,,,"",118
26.625404806026,59.4042807708383,19654,virunigula,10,0,,,,"",118
26.662905,57.643688,19655,K132,2,0,t,f,f,,0
26.6397035936435,59.4089487878289,19656,virunigula,5,0,,,,"",24
24.3041666666667,59.3791666666667,19657,erik,10,0,t,f,t,"6 külmkappi, diivan, eterniit, prügikotid, ehitusjäätmed",0
26.442640017887,57.7749373727217,19658,pukspriit,10,3,t,f,f,"olme kõrgus 5m, 12x6 m",0
26.6513132909387,59.4145912455254,19659,virunigula,5,0,,,,"",24
26.3318785874657,57.7881481749617,19660,jott,15,0,t,t,t,"siloaaugu juurde üles  keerav kitsas asfalttee ühtlaselt kaetud prügilasundiga. Selle mõõdud  4x40 meetrit, kõrgusega 10-30 cm. Seega kogus küllalt suur, aga kopa  jaoks kiht üsna õhuke",44
24.3008333333333,59.3819444444444,19662,erik,0,0,t,f,f,"paar kilekotti, auto ilukilp",0
24.2988888888889,59.3838888888889,19663,erik,0,0,t,f,f,"suur prügikott porolooniga",0
24.2980555555556,59.385,19664,erik,0,0,t,f,f,"kaks suurt prügikotti",0
24.2977777777778,59.3861111111111,19665,erik,0,0,t,f,f,"kaks kineskoopi ja monitori korpus",0
24.2972222222222,59.3875,19666,erik,2,0,f,f,t,"kaheinimese madrats",0
24.2961111111111,59.3875,19667,erik,0,0,f,t,f,"autokumm",1
24.2952777777778,59.3875,19668,erik,5,0,t,f,f,"ehitusjäätmed, peamiselt kivi",0
24.2961111111111,59.3886111111111,19669,erik,0,0,t,f,f,"üksik prügikott",0
24.2969444444444,59.3891666666667,19670,erik,4,0,t,f,t,"kümmekond suurt prügikotti, kivist ehitusjäätmed, 1,5x2m plaat",0
24.2952777777778,59.3888888888889,19671,erik,2,0,t,f,f,"kergplokist ja kivist ehitusjäätmed",0
24.2952777777778,59.3905555555556,19673,erik,3,0,t,f,t,"palju vanu puitaknaid",0
24.2944444444444,59.3913888888889,19674,erik,0,0,t,f,f,"teleka tagakaas",0
26.65223,57.64023,19675,pukspriit,10,0,t,t,f,"rehvid, telerid, olme",20
24.2811111111111,59.3944444444444,19676,erik,0,0,t,f,f,"kaks suurt prügikotti tõenäoliselt lehtedega",0
24.2605555555556,59.3983333333333,19677,erik,0,0,t,f,f,"WC loputuskast",0
24.26,59.3983333333333,19678,erik,1,0,t,f,f,"katkised aknaklaasid, osaliselt mattunud",0
26.6741666666667,58.1394444444444,19679,pukspriit,10,0,t,f,f,"akud,ehituspraht,telerid, arvutikestad, olme",0
24.2591666666667,59.3983333333333,19680,erik,0,0,t,t,f,"autokumm ja tavaprügi",1
26.5886111111111,58.0597222222222,19681,pukspriit,15,0,t,t,f,"plastikpudelid,rehvid,värvinõud, olme",44
24.2586111111111,59.3983333333333,19682,erik,0,0,t,t,f,"paar prügikotti ja autorehv",1
28.2028333333333,59.3693,19684,narva,3,0,t,f,f,"raadius on 1 km, vaid prügi pole palju",0
24.2588888888889,59.3980555555556,19685,erik,0,0,t,f,f,"prügi hajusalt",0
26.7286807639384,59.5193626712806,19686,virunigula,20,2,f,t,f,"suur rehvihunnik",471
24.2572222222222,59.3983333333333,19687,erik,0,0,t,f,f,"kilekotid. kalda all ka palju prügi",0
24.2558333333333,59.3983333333333,19688,erik,1,0,f,t,f,"5 autokummi",1
24.2555555555556,59.3980555555556,19689,erik,1,0,t,f,f,"5 prügikotti",0
26.0487405802747,57.8077378312021,19690,pukspriit,,,t,f,f,"jaanikese küla,suvila rajoon, mob. 5272 987",0
25.4901741083063,58.4175240120552,19692,kalle,8,0,t,f,t,"",0
24.3825,59.3425,19693,keilavald,3,0,t,t,f,"",1
24.2483333333333,59.3972222222222,19694,erik,0,0,t,f,f,"4 prügikotti",0
24.3819444444444,59.3427777777778,19695,keilavald,3,0,t,f,f,"auto osad",0
24.3819444444444,59.3430555555556,19696,keilavald,1,0,f,t,f,"",1
24.2475,59.3969444444444,19697,erik,0,0,t,t,f,"3 autokummi ja prügikott",1
24.3883333333333,59.3419444444444,19698,keilavald,5,0,t,f,t,"laiali",0
24.3913888888889,59.3411111111111,19699,keilavald,3,1,t,f,t,"",0
24.2469444444444,59.3969444444444,19700,erik,1,0,t,f,f,"3 lähestikust prügihunnikut. klaastaara",0
26.5255453080686,59.1392307791817,19701,liinairina,3,1,f,t,f,"ehituspraht",5
24.3927777777778,59.3394444444444,19702,keilavald,2,1,t,f,f,"",0
24.2447222222222,59.3961111111111,19703,erik,0,0,t,f,f,"peamiselt klaastaara",0
26.898001,57.695529,19704,K609,3,0,t,f,f,"3 prügikotti m6lemal pool tee ääres kraavis laiali",0
24.2444444444444,59.3955555555556,19705,erik,1,0,t,f,f,"6 prügikotti, eterniiti",0
26.5252623377123,59.1394249103439,19706,liinairina,0,0,t,f,f,"klaaspudelid, eterniit",0
24.2422222222222,59.3933333333333,19707,erik,0,0,t,f,f,"plastkanister",0
26.899098,57.701043,19709,K609,1,0,f,t,f,"1 rehv kraavis",1
26.5190074950026,59.1272833254402,19712,liinairina,1,0,t,f,f,"ehitusjäätmed",0
24.2416666666667,59.3919444444444,19713,erik,0,0,t,f,f,"kaks prügikotti vist lehtedega",0
24.2416666666667,59.3911111111111,19714,erik,0,0,t,f,f,"prügikott",0
24.2413888888889,59.39,19715,erik,0,0,t,f,f,"kaks prügikotti vist lehtedega",0
24.2394444444444,59.3902777777778,19717,erik,2,0,t,f,f,"kivist ehituspraht",0
24.2397222222222,59.3902777777778,19718,erik,0,0,t,f,f,"olmepraht",0
24.2411111111111,59.3902777777778,19719,erik,1,0,t,t,f,"aku,veoauto kumm, 2 betoonblokki",1
25.2422222222222,59.0905555555556,19720,juhans,9,0,t,t,f,"asub põllusaarel, raske koostist ja hulka määrata, kuna osaliselt kokku lükatud",16
25.2463472222222,59.0940833333333,19723,juhans,,,f,f,t,"viis külmkappi, asub põllusaarel",0
25.2540027777778,59.1064333333333,19724,juhans,4,1,t,t,f,"raske hulka määrata, kuna kraavi on ladestatud palju sodi - ehitusjäätmeid, olmejama jne. sinna pääseb lehmalauda tagant teed mööda",2
28.2025,59.3722222222222,19725,narva,3,0,t,f,f,"raadius umbes 300 m vaid prügi pole palju",0
26.3955465556824,58.7413931348326,19726,jaanv,6,1,t,t,t,"Aaasa tn lõpp, kraavi ääres",7
28.2030555555556,59.3780555555556,19727,narva,4,0,t,f,f,"pole palju jäätmeid, vaid raadius on umbes 200 meetrit",0
26.3956994094388,58.7408512710966,19728,jaanv,5,0,t,t,f,"Allika tn äär Niidu ja Lepiku tn vahel, kogu pikkuses",4
24.874235,59.427846,19729,martoruaas,10,0,f,t,t,,20
24.876677,59.428317,19730,martoruaas,2,0,f,f,t,,0
24.879897,59.428519,19731,martoruaas,10,0,t,t,t,,20
24.881928,59.42861,19732,martoruaas,5,0,t,t,t,,4
24.883201,59.427715,19733,martoruaas,5,0,t,f,t,,0
24.887927,59.427625,19734,martoruaas,10,0,t,t,t,,20
24.882387,59.425541,19735,martoruaas,25,1,t,f,t,,0
24.884545,59.426043,19736,martoruaas,10,2,t,t,t,,20
24.87937,59.423808,19737,martoruaas,30,0,t,t,t,,177
24.880428,59.424908,19738,martoruaas,5,0,t,t,t,,4
24.886831,59.426647,19739,martoruaas,10,2,t,t,t,,20
24.888722,59.426727,19741,martoruaas,20,0,t,t,t,,79
24.89043,59.42468,19742,martoruaas,2,0,f,t,f,,2
24.722553,59.3967,19743,martoruaas,1,0,t,t,f,,1
24.721316,59.395984,19744,martoruaas,2,0,t,t,f,,1
24.72109,59.395857,19745,martoruaas,7,0,t,t,t,,10
28.1863888888889,59.3897222222222,19746,narva,4,0,t,f,f,"pole palju pr[gi",0
26.4038416486484,58.7413915255185,19747,jaanv,2,1,t,f,f,"Estakaadi 18 (laohoone) ja Estakaadi tn vahel, tänava ääres: prügikotid ja lahtine OJ",0
26.9932864,59.4335819,19748,martoruaas,1,0,f,t,f,,1
26.9924159,59.4336538,19749,martoruaas,2,0,f,f,t,,0
27.0082165,59.3986235,19750,martoruaas,5,0,t,f,f,,0
26.9968429,59.3989369,19751,martoruaas,2,0,t,f,f,,0
27.0024473,59.4056071,19752,martoruaas,4,0,t,f,t,,0
27.0237272,59.3852791,19753,martoruaas,7,0,t,f,t,,0
27.0292681,59.3915134,19754,martoruaas,10,0,t,f,t,,0
27.0285394,59.3910452,19755,martoruaas,2,0,t,t,f,,1
27.029275,59.3894486,19756,martoruaas,10,0,f,f,t,"Suured rauakolakad",0
27.0357912,59.4001775,19757,martoruaas,10,0,t,f,f,,0
27.0462438,59.4136247,19758,martoruaas,3,0,t,f,f,,0
27.0829866,59.4177619,19759,martoruaas,1,0,t,f,f,,0
27.0947876,59.4161955,19760,martoruaas,1,0,t,f,f,,0
27.0983503,59.4160379,19761,martoruaas,1,0,t,f,f,,0
27.1075168,59.417261,19762,martoruaas,1,0,f,f,t,,0
27.1205877,59.4243135,19763,martoruaas,1,0,t,f,f,,0
27.1245013,59.4213594,19764,martoruaas,7,0,t,t,f,,10
27.1585046,59.4339336,19765,martoruaas,1,0,t,f,f,,0
27.181702,59.4195041,19766,martoruaas,1,0,t,f,f,,0
27.111093,59.4068729,19767,martoruaas,1,0,f,t,f,,1
27.1112989,59.4063205,19768,martoruaas,7,0,t,f,f,,0
27.1107029,59.4058621,19769,martoruaas,7,0,t,t,f,,10
27.0369938,59.3498492,19770,martoruaas,1,0,f,f,t,,0
26.3954241684026,58.7531910494949,19771,jaanv,2,0,t,f,f,"Kesk 17 vastas, kuuseheki alune",0
26.4069212015232,58.7517013864537,19772,jaanv,3,0,t,f,t,"Kalda 14 taga Pedja jõe ääres",0
26.1979255678086,59.1689084906656,19773,lembits,3,0,t,f,f,"",0
26.4061546841873,58.7458582582616,19774,jaanv,2,0,t,f,f,"Mustvee mnt 2 tagune B.Alveri tn ääres",0
26.4001318807198,58.7480007902147,19775,jaanv,2,0,t,f,f,"Jaama tn kõnnitee äär kuni viaduktini",0
26.1900062844353,59.1920978975211,19776,lembits,2,0,t,f,f,"",0
26.3814165204813,58.7478086132362,19777,jaanv,5,0,t,t,f,"Piiri tn alguse ja haigla vaheline võsa",4
26.967614,57.733486,19778,K609,,,t,f,f,,0
26.0881424776186,59.180301979412,19779,lembits,2,1,t,f,t,"",0
26.3760909427959,58.745499197851,19780,jaanv,3,1,t,f,t,"Suislepa tn pikendusel, põllul",0
26.928129,57.733703,19782,K609,1,0,f,t,f,"1 veoauto rehv",1
26.918852,57.742863,19784,K609,1,0,f,t,f,"2 rehvi",2
26.917099,57.745954,19785,K609,1,0,t,t,f,"1 rehv ja prügikott",1
26.5572796613463,59.0674430886787,19788,liinairina,5,0,t,f,f,"",0
26.934456,57.770762,19789,K609,1,0,f,t,f,"2 rehvi",2
26.931181,57.768567,19790,K609,,,t,f,f,"Prügikotid m6lemal pool teed laiali",0
25.7202897966572,58.818757729734,19791,ahti,3,0,t,f,f,"",0
26.830757,57.730427,19792,K609,,,t,f,f,"Kraavis",0
26.791063,57.729569,19793,K609,3,1,f,f,t,,0
26.7738888888889,58.3516666666667,19794,pukspriit,2,0,t,f,f,"olme hajusalt",0
26.7727777777778,58.3516666666667,19796,pukspriit,2,0,t,f,f,"olme hajusalt",0
26.7669444444444,58.3513888888889,19797,pukspriit,1,0,t,f,f,"olmeprügi kilekottides ja laiali",0
27.7647222222222,59.3913888888889,19798,vladimir,5,1,t,f,t,"",0
26.7633333333333,58.3561111111111,19799,pukspriit,2,0,t,t,f,"autoklaasid, plastdetailid, rehvid",1
27.7577777777778,59.4002777777778,19800,vladimir,6,0,t,f,t,"",0
27.7527777777778,59.3888888888889,19801,vladimir,3,0,t,t,f,"",1
26.7594444444444,58.3591666666667,19802,pukspriit,1,0,t,f,f,"olme",0
26.453364,58.693552,19803,K654,4,0,t,f,f,"Prügikotid ja penoplasti tükid,pudelid.läheduses teeristi ja kurvi vahel veel 3 kohta kotid/pudelid",0
27.7641666666667,59.3994444444444,19804,vladimir,2,0,t,f,f,"",0
26.7547222222222,58.3708333333333,19805,pukspriit,1,0,t,f,f,"olme hajusalt",0
26.454296,58.695115,19807,K654,0,0,t,f,f,"2 prügikoti jagu prahti",0
26.447948,58.691916,19809,K654,1,0,t,t,f,"Klaaspurgid , 1rehv, pudelid",1
26.1313710138392,57.8498941339094,19810,pukspriit,3,0,t,f,f,"olme",0
26.445091,58.693262,19811,K654,1,0,t,f,f,"Prügikotid",0
26.4397,58.694553,19812,K654,1,0,t,f,f,"Mõlemas tee servas olmeprügi.kotid,pudelid,plastik",0
26.1394485963116,57.8677498346442,19813,pukspriit,3,0,f,t,f,"6 suurt rehvi mida käsitsi peale ei jõuaks tõsta – ca 9m x 1,5m",6
26.43936,58.692919,19814,K654,0,0,f,t,f,"2 rehvi",2
26.3692798592754,57.8152082647503,19815,pukspriit,3,0,t,f,f,"ca 2m3",0
26.437432,58.692936,19816,K654,1,0,t,f,f,"Lapsevanker, kummimatt,prügikott",0
26.90113,57.723489,19817,K609,,,t,f,f,"Sodi",0
26.44002,58.689867,19818,K654,1,0,t,f,f,"Klaaspudelid 3kotti",0
26.441752,58.689797,19819,K654,3,1,f,t,t,"Diivan ja 2rehvi",2
26.4116,58.713231,19820,K654,4,0,t,f,f,"Plastik,klaas,savipotid.pudelid",0
24.664649,59.390532,19821,K180,3,1,t,f,f,"3pr1 raja 3 tall. Pinnas,killustik,.rehv+betooni tükke",0
26.894264,57.723404,19822,K609,,,t,f,f,"3 väiksemat prügihunnikut",0
26.366073,58.693081,19823,K654,2,0,t,f,f,"Prügikotid. Läheduses veel prahti ja 200l kott",0
26.403725,58.713214,19824,K654,2,1,f,t,f,"11tk",2
26.926887,57.724202,19825,K609,1,0,t,f,f,"1 prügikott orus jòe ääres",0
26.314526,58.732073,19826,K654,2,0,t,f,f,"Ehitusjäätmed",0
26.312191,58.731103,19827,K654,2,0,t,f,f,"U 10 prügikotti m6l pool teed",0
26.312426,58.730542,19828,K654,2,0,t,t,f,"4x125 liitrist kotti ja 2 rehvi 10m kaugusel",2
26.30792,58.731597,19829,K654,0,0,t,t,f,"Rehv ja paar pr.kotti",1
26.306163,58.731618,19830,K654,3,0,t,f,f,"U 10 prügikotti, klaaspudelid",0
26.305069,58.731596,19831,K654,0,0,f,t,f,"2 rehvi",2
27.290945,59.410708,19832,K801,,,t,f,f,,0
26.303953,58.731431,19833,K654,1,0,t,t,f,"4rehvi ja olmepraht",4
